filename,sentence,paragraph_index,year,date,paragraphs,num_char_sentence,total_chars
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,"Against this background, a progressively higher output growth is confirmed, backed by the recent upturn of households and firms’ confidence indicators, robust investment and improved perspectives for the labor market.",1.0,2004,07/09/2004,1.0,217.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,"In recent months, annual CPI inflation has begun to normalize, from the low levels earlier in the year.",1.0,2004,07/09/2004,1.0,103.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,"This behavior has been influenced by the rise in some specific utility rates, fuel prices and the progressive increase in core inflation measures (that exclude some goods with more volatile prices).",1.0,2004,07/09/2004,1.0,198.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,The Central Bank projects that these will continue along this increasing path while the output gap gradually closes.,1.0,2004,07/09/2004,1.0,116.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,"Also, the oil price increase is expected to drive inflation to 3% sooner than previously forecast, although its transmission to other prices will be limited.",1.0,2004,07/09/2004,1.0,157.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,"Against this background, the Board has considered appropriate to introduce a moderate reduction in the marked monetary impulse, which has become less necessary thanks to the favorable recent behavior and perspectives of expenditures and output.",1.0,2004,07/09/2004,1.0,244.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,The Central Bank of Chile reiterates that it will be alert to make timely adjustments to monetary policy in order to confront any deviations of expected inflation from the specified target range.,1.0,2004,07/09/2004,1.0,195.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101215_en.pdf,"In case of any discrepancy or difference in interpretation, the Spanish original prevails.",1.0,2004,07/09/2004,1.0,90.0,1845.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,"The Central Bank of Chile Press Release* Santiago, 12 August 2004 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided, by unanimous vote, to maintain the monetary policy interest rate at 1.75% (annual).",1.0,2004,12/08/2004,1.0,237.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,The incidence of the increase in fuel prices will probably push CPI inflation toward 3% before forecast in the latest Monetary Policy Report.,1.0,2004,12/08/2004,1.0,141.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,"However, core inflation measures CPIX and CPIX1 (which exclude some goods with more volatile prices) are converging to target range of 2% to 4% at the expected pace.",1.0,2004,12/08/2004,1.0,165.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,Good economic activity indicators reinforce the scenario of gradual narrowing of the output gap.,1.0,2004,12/08/2004,1.0,96.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,"In particular, foreign trade and investment figures continued to exceed growth expectations.",1.0,2004,12/08/2004,1.0,92.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,"In addition, recent news from the labor market suggests that the weak performance of the last two months has improved to some extent.",1.0,2004,12/08/2004,1.0,133.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,"Against this background, the Board believes that the moment is approaching when it will be necessary to reduce the marked monetary impulse, in order to make compatible the strengthened economy with an expected annual inflation rate of 3% over the usual policy horizon of 12 to 24 months.",1.0,2004,12/08/2004,1.0,287.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,"At any rate, it reiterates that it will be alert to make timely adjustments to monetary policy in order to confront any deviations of expected inflation from the specified target range.",1.0,2004,12/08/2004,1.0,185.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101216_en.pdf,"In case of any discrepancy or difference in interpretation, the Spanish original prevails.",1.0,2004,12/08/2004,1.0,90.0,1426.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,"The Central Bank of Chile Press Release* Santiago, 10 June 2004 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided, by unanimous vote, to maintain the monetary policy interest rate at 1.75% (annual).",1.0,2004,10/06/2004,1.0,235.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,Overall information since the last meeting is consistent with output and price forecasts in the last Monetary Policy Report.,1.0,2004,10/06/2004,1.0,124.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,"Alongside substantial expansion of foreign trade figures, the gradual increase in product and expenditure growth rates continues.",1.0,2004,10/06/2004,1.0,129.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,"As previously anticipated, monthly inflation in May increased due to the incidence of movements in fuel prices and the exchange rate, an effect that is believed to be mainly temporary.",1.0,2004,10/06/2004,1.0,184.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,Core inflation CPIX (that excludes some goods with more volatile prices) remains low.,1.0,2004,10/06/2004,1.0,85.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,"In the near future, the annual CPI inflation is expected to progressively converge to 3% during the usual 24-month policy horizon.",1.0,2004,10/06/2004,1.0,130.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,The Central Bank of Chile reiterates that it will continue to conduct monetary policy with the necessary flexibility to address any projected inflation deviations in either direction from the specified target inflation rate.,1.0,2004,10/06/2004,1.0,224.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101218_en.pdf,"In case of any discrepancy or difference in interpretation, the Spanish original prevails.",1.0,2004,10/06/2004,1.0,90.0,1201.0
C:/Modeling/ETA/Chile/bcch_comunicado_101219_en.pdf,"The Central Bank of Chile Press Release* Santiago, 13 May 2004 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided, by unanimous vote, to maintain the monetary policy interest rate at 1.75% (annual).",1.0,2004,13/05/2004,1.0,234.0,1072.0
C:/Modeling/ETA/Chile/bcch_comunicado_101219_en.pdf,"The external scenario relevant for Chile continues to be very positive, despite increased volatility in financial markets and the rise in the international oil price.",1.0,2004,13/05/2004,1.0,166.0,1072.0
C:/Modeling/ETA/Chile/bcch_comunicado_101219_en.pdf,"Also, recent output and spending figures confirm the gradual growth acceleration projected for this year.",1.0,2004,13/05/2004,1.0,105.0,1072.0
C:/Modeling/ETA/Chile/bcch_comunicado_101219_en.pdf,CPI annual inflation is expected to progressively approach 3% during the usual 24-month policy horizon.,1.0,2004,13/05/2004,1.0,103.0,1072.0
C:/Modeling/ETA/Chile/bcch_comunicado_101219_en.pdf,"This, notwithstanding that in the near future monthly inflation may show large swings because of more volatility in fuel prices and the exchange rate.",1.0,2004,13/05/2004,1.0,150.0,1072.0
C:/Modeling/ETA/Chile/bcch_comunicado_101219_en.pdf,The Central Bank of Chile reiterates that it will continue to conduct monetary policy with the necessary flexibility to address any projected inflation deviations in either direction from the specified target inflation rate.,1.0,2004,13/05/2004,1.0,224.0,1072.0
C:/Modeling/ETA/Chile/bcch_comunicado_101219_en.pdf,"In case of any discrepancy or difference in interpretation, the Spanish original prevails.",1.0,2004,13/05/2004,1.0,90.0,1072.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"The Central Bank of Chile Press Release* Santiago, 15 April 2004 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided, by unanimous vote, to maintain the monetary policy interest rate at 1.75% (annual).",1.0,2004,15/04/2004,1.0,236.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"Since the last policy meeting, substantially improved world economic conditions have consolidated, particularly the higher copper price.",1.0,2004,15/04/2004,1.0,136.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"Also, recent domestic activity and demand figures, especially in the manufacturing sector, exports and imports of capital goods, indicate that the lower dynamism observed at the last meeting was transitory.",1.0,2004,15/04/2004,1.0,206.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,This supports the growth projections contained in the last Monetary Policy Report.,1.0,2004,15/04/2004,1.0,82.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"Although CPI inflation has been in line with projections in January’s Report, core inflation readings for the first quarter (i.e.",1.0,2004,15/04/2004,1.0,129.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"CPIX and CPIX1, which exclude some of the more volatile prices) have been lower than expected.",1.0,2004,15/04/2004,1.0,94.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,These developments do not change the projection of annual inflation gradually converging to 3% in the usual 24-month policy horizon.,1.0,2004,15/04/2004,1.0,132.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"However, this process could end up being slower than previously forecasted.",1.0,2004,15/04/2004,1.0,75.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"In this context, the Board considers that expansionary monetary conditions may last somewhat longer.",1.0,2004,15/04/2004,1.0,100.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,The Central Bank of Chile reiterates that it will continue to conduct monetary policy with the necessary flexibility to address any projected inflation deviations in either direction from the specified target inflation rate.,1.0,2004,15/04/2004,1.0,224.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101220_en.pdf,"In case of any discrepancy or difference in interpretation, the Spanish original prevails.",1.0,2004,15/04/2004,1.0,90.0,1504.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"The Central Bank of Chile Press Release* Santiago, 11 March 2004 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided, by unanimous vote, to maintain the monetary policy interest rate at 1.75% (annual).",1.0,2004,11/03/2004,1.0,236.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"In the past two months, CPI inflation has followed the expected course, although core inflation figures (i.e.",1.0,2004,11/03/2004,1.0,109.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"CPIX and CPIX1, which exclude some of the more volatile prices) have been slightly below previous forecasts.",1.0,2004,11/03/2004,1.0,108.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,This contrasts with a somewhat higher oil price and a small depreciation of the peso.,1.0,2004,11/03/2004,1.0,85.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"In this context, a gradual increase in annual inflation to 3% in the usual 24-month policy horizon continues to be expected, which includes monthly inflation rates approaching levels coherent with the target range in the coming months.",1.0,2004,11/03/2004,1.0,235.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"Since the last policy meeting, the terms of trade have continued to improve, thanks to the large and unexpected increase in the price of copper, amidst openly expansionary global financial conditions.",1.0,2004,11/03/2004,1.0,200.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"However, domestic activity figures for the first quarter reveal lower dynamism than previously expected.",1.0,2004,11/03/2004,1.0,104.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"The performance of mining and manufacturing sectors, together with the still sluggish expansion of investment, explain this result.",1.0,2004,11/03/2004,1.0,131.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"Overall, these developments are insufficient to warrant a change in the growth projections for the year contained in the last Monetary Policy Report The Central Bank of Chile reiterates that it will continue to conduct monetary policy with the necessary flexibility to address any projected inflation deviations in either direction from the specified target inflation rate.",1.0,2004,11/03/2004,1.0,373.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101221_en.pdf,"In case of any discrepancy or difference in interpretation, the Spanish original prevails.",1.0,2004,11/03/2004,1.0,90.0,1671.0
C:/Modeling/ETA/Chile/bcch_comunicado_101222_en.pdf,"The Central Bank of Chile * Press Release Santiago, 10 February 2004 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided, by unanimous vote, to maintain the monetary policy interest rate at 1.75% (annual).",1.0,2004,10/02/2004,1.0,240.0,1101.0
C:/Modeling/ETA/Chile/bcch_comunicado_101222_en.pdf,Economic developments since the last meeting reinforce the output and price forecasts in the last Monetary Policy Report.,1.0,2004,10/02/2004,1.0,121.0,1101.0
C:/Modeling/ETA/Chile/bcch_comunicado_101222_en.pdf,"This scenario considers negative readings for annual inflation (12-month rate-of- change) for some months, and a subsequent increase to approach 3% toward the end of the 24-month horizon.",1.0,2004,10/02/2004,1.0,187.0,1101.0
C:/Modeling/ETA/Chile/bcch_comunicado_101222_en.pdf,This is based on the expected reduction in the output gap and the fading of supply-side shocks.,1.0,2004,10/02/2004,1.0,95.0,1101.0
C:/Modeling/ETA/Chile/bcch_comunicado_101222_en.pdf,"The recent increase in expected inflation for the medium and long term, implicit in the prices of financial assets is consistent with this view.",1.0,2004,10/02/2004,1.0,144.0,1101.0
C:/Modeling/ETA/Chile/bcch_comunicado_101222_en.pdf,The Central Bank of Chile reiterates that it will continue to conduct monetary policy with the necessary flexibility to address any projected inflation deviations in either direction from the specified target inflation rate.,1.0,2004,10/02/2004,1.0,224.0,1101.0
C:/Modeling/ETA/Chile/bcch_comunicado_101222_en.pdf,"In case of any discrepancy or difference in interpretation, the Spanish original prevails.",1.0,2004,10/02/2004,1.0,90.0,1101.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"The Central Bank of Chile PRESS RELEASE* 8 January 2004 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided, by unanimous vote, to reduce the monetary policy interest rate from 2.25% to 1.75% (annual).",1.0,2004,08/01/2004,1.0,236.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,News from the cost and price side reveals lower than expected inflationary pressures.,1.0,2004,08/01/2004,1.0,85.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"The 12-month inflation rate is around 1%, and negative rates are expected for some months of the first half of the year.",1.0,2004,08/01/2004,1.0,120.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"Also, the core inflation CPIX, that excludes the prices of some more volatile goods, is at 2% annual, and is expected to be below 1% in the same period.",1.0,2004,08/01/2004,1.0,152.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"These low inflation levels increase the risk of future pricing decisions being based on inflationary expectations inconsistent with the Central Bank’s inflation target, thus postponing the convergence of inflation rates to the 3% target in the usual 24- month policy horizon.",1.0,2004,08/01/2004,1.0,275.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"In this setting, the reduction of the interest rate reduces this risk.",1.0,2004,08/01/2004,1.0,70.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"Regarding economic activity, recent information suggests an increase in growth projections for the coming quarters.",1.0,2004,08/01/2004,1.0,115.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,This is due to both external and domestic factors.,1.0,2004,08/01/2004,1.0,50.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"Terms of trade continue to improve, especially the price of copper, world growth expected for this year has consolidated, and good international financial conditions continue.",1.0,2004,08/01/2004,1.0,175.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"Domestically, consumer expectations are more optimistic, in a scenario where employment and household loans continue to grow, which adds to the expansionary monetary policy.",1.0,2004,08/01/2004,1.0,173.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_101223_en.pdf,"The Central Bank of Chile reassures its objective of attaining an inflation rate centered around 3% in the usual policy horizon, and reiterates that it will continue to conduct monetary policy with the necessary flexibility to address any projected inflation deviations in either direction from the specified target inflation rate.  ",1.0,2004,08/01/2004,1.0,333.0,1784.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,"Central Bank of Chile Santiago, 14 January 2016 Press Release1 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3.5%.",1.0,2016,14/01/2016,1.0,200.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,"Abroad, the policy rate hike by the Federal Reserve Board has caused no significant changes in global financial markets.",1.0,2016,14/01/2016,1.0,120.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,The main development has been the volatility of financial markets deriving from events in China.,1.0,2016,14/01/2016,1.0,96.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,"In this context, emerging markets’ currencies have depreciated— the Chilean peso included—and their sovereign premiums have risen.",1.0,2016,14/01/2016,1.0,130.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,"Stock prices have fallen, as have commodity prices, especially copper and oil.",1.0,2016,14/01/2016,1.0,78.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,World activity indicators show no significant changes compared to last month’s scenario.,1.0,2016,14/01/2016,1.0,88.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,"On the domestic front, December’s monthly CPI inflation was somewhat lower than expected, and in annual terms was above 4% again.",1.0,2016,14/01/2016,1.0,129.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,Core inflation—the CPIEFE—is still close to 5% y-o-y.,1.0,2016,14/01/2016,1.0,53.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,Inflation expectations two years out remain at 3%.,1.0,2016,14/01/2016,1.0,50.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,The evolution of these variables will continue to be monitored with special attention.,1.0,2016,14/01/2016,1.0,86.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,Available fourth-quarter data continue to show limited growth in domestic output and demand.,1.0,2016,14/01/2016,1.0,92.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,Confidence indicators are still in pessimistic territory.,1.0,2016,14/01/2016,1.0,57.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,The unemployment rate remained low and annual wage growth was slightly less than in previous months.,1.0,2016,14/01/2016,1.0,100.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,"The future path of the monetary policy rate considers measured adjustments aimed to ensure the convergence of inflation to the target, at a pace that will depend on incoming information and its implications on inflation.",1.0,2016,14/01/2016,1.0,220.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104047_en+%281%29.pdf,"The Board reiterates its commitment to conduct monetary policy with flexibility, so that projected inflation stands at 3% over the policy horizon. 1 The Spanish original prevails.",1.0,2016,14/01/2016,1.0,179.0,1678.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,"Central Bank of Chile Santiago, 11 February 2016 Press Release1 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3.5%.",1.0,2016,11/02/2016,1.0,201.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,"Abroad, sovereign risk premiums have risen, most of stock exchanges have intensified their drop and commodity prices have fallen again.",1.0,2016,11/02/2016,1.0,135.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,The majority of currencies partially reverted their losses with respect to the U.S. dollar that occurred in the previous month.,1.0,2016,11/02/2016,1.0,127.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,World growth forecasts have been reduced.,1.0,2016,11/02/2016,1.0,41.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,"In this context, some central banks have increased their monetary stimulus or have announced future actions in that direction.",1.0,2016,11/02/2016,1.0,126.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,Long-term interest rates have decreased in advanced economies.,1.0,2016,11/02/2016,1.0,62.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,"On the domestic front, January’s monthly CPI inflation was somewhat higher than expected, and in annual terms remained above 4%.",1.0,2016,11/02/2016,1.0,128.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,Core inflation—the CPIEFE—is still close to 5% y-o-y.,1.0,2016,11/02/2016,1.0,53.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,Inflation expectations two years out remain at 3%.,1.0,2016,11/02/2016,1.0,50.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,The evolution of these variables will continue to be monitored with special attention.,1.0,2016,11/02/2016,1.0,86.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,Available data during this month continue to show limited growth in domestic output and demand.,1.0,2016,11/02/2016,1.0,95.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,Confidence indicators are still in pessimistic territory.,1.0,2016,11/02/2016,1.0,57.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,"The annual growth rate of salaried workers showed less dynamism, but the unemployment rate fell again.",1.0,2016,11/02/2016,1.0,102.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,The annual wage growth kept moderating its pace.,1.0,2016,11/02/2016,1.0,48.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,"The future path of the monetary policy rate considers measured adjustments aimed to ensure the convergence of inflation to the target, at a pace that will depend on incoming information and its implications on inflation.",1.0,2016,11/02/2016,1.0,220.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_104434_en+%281%29.pdf,"The Board reiterates its commitment to conduct monetary policy with flexibility, so that projected inflation stands at 3% over the policy horizon. 1 The Spanish original prevails.",1.0,2016,11/02/2016,1.0,179.0,1710.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"Central Bank of Chile Santiago, 16 April 2015 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3% (annual).",1.0,2015,16/04/2015,1.0,205.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"Internationally, incoming indicators point at some improvement in output prospects for Europe, although risks remain.",1.0,2015,16/04/2015,1.0,117.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"At the same time, a slower pace is observed in Chinese growth and the weak performance of Latin America is confirmed.",1.0,2015,16/04/2015,1.0,117.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"In the United States, the recovery is running its course, despite weaker growth in the first quarter, which led the market to postpone the moment it expects the Fed to make the first increase in the policy rate.",1.0,2015,16/04/2015,1.0,211.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"In this context, the dollar depreciated globally and international financial conditions improved over the previous month.",1.0,2015,16/04/2015,1.0,121.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,Commodity prices showed mixed movements.,1.0,2015,16/04/2015,1.0,40.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"The prices of copper and, especially, oil and its derivatives increased.",1.0,2015,16/04/2015,1.0,72.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,Data disclosed after the publication of the last Monetary Policy Report are broadly consistent with the baseline scenario depicted in it.,1.0,2015,16/04/2015,1.0,137.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"Output is evolving in line with expectations, although investment has evolved below what was expected.",1.0,2015,16/04/2015,1.0,102.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"The unemployment rate dropped slightly, but job creation was low.",1.0,2015,16/04/2015,1.0,65.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,Nominal wages remained dynamic.,1.0,2015,16/04/2015,1.0,31.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"In March, headline inflation was lower than forecast, which was not the case for core inflation.",1.0,2015,16/04/2015,1.0,96.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,"Overall, the annual change of the CPI is still high, and its evolution will continue to be monitored with special attention.",1.0,2015,16/04/2015,1.0,124.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,Medium-term inflation expectations remain at 3%.,1.0,2015,16/04/2015,1.0,48.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,Local financial conditions reflect the impact of the monetary stimulus.,1.0,2015,16/04/2015,1.0,71.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,The Board reiterates its commitment to conduct monetary policy with flexibility so that projected inflation stands at 3% over the policy horizon.,1.0,2015,16/04/2015,1.0,145.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105438_en.pdf,Any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. * The Spanish original prevails.,1.0,2015,16/04/2015,1.0,190.0,1892.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"Central Bank of Chile Santiago, 14 July 2015 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3% (annual).",1.0,2015,14/07/2015,1.0,204.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"Internationally, the biggest news has been the volatility of financial markets, associated to developments in Greece and China, which has tended to moderate most recently.",1.0,2015,14/07/2015,1.0,171.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"In this context, after a significant drop during the month, the prices of the risker assets showed a substantial recovery in recent days.",1.0,2015,14/07/2015,1.0,137.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,The dollar appreciated around the world.,1.0,2015,14/07/2015,1.0,40.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"The prices of commodities, particularly copper and oil, declined.",1.0,2015,14/07/2015,1.0,65.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"Domestically, in June the CPI rose more than expected and in annual terms surpassed the 4% mark again.",1.0,2015,14/07/2015,1.0,102.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"One year ahead, market expectations increased, but two years ahead they remained unchanged.",1.0,2015,14/07/2015,1.0,91.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,The evolution of inflation will continue to be monitored with special attention.,1.0,2015,14/07/2015,1.0,80.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"Meanwhile, output and demand have been weaker than assumed in the Monetary Policy Report’s baseline scenario, and private growth expectations have dropped for this and next year.",1.0,2015,14/07/2015,1.0,178.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,Confidence indicators have not recovered.,1.0,2015,14/07/2015,1.0,41.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"In the labor market, job creation remains bounded and nominal wages have decelerated.",1.0,2015,14/07/2015,1.0,85.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"At the same time, the peso has depreciated.",1.0,2015,14/07/2015,1.0,43.0,1573.0
C:/Modeling/ETA/Chile/bcch_comunicado_105689_en.pdf,"The Board reiterates its commitment to conduct monetary policy with flexibility, so that projected inflation stands at 3% over the policy horizon.",1.0,2015,14/07/2015,1.0,146.0,1573.0
